"","39330_S0","39330_S3","48234_S0","48234_S3","49407_S0","49407_S3","49461_S0","49461_S3","49523_S0","49523_S3","49782_S0","49782_S3","50262_S3","50861_S0","50861_S3","51684_S0","51684_S3","51686_S0","52441_S0","52558_S0","52558_S3","52898_S0","52898_S3","53191_S0","53191_S3","53620_S0","53620_S3","53950_S0","54949_S0","54949_S3","54952_S0","54953_S3","55472_S0","55472_S3","FD45571446","FD45571447","FD45571448","FD45571449","FD45571450","FD45571451","FD45571452","FD45571453","FD45571454","FD45571455","FD45571456","FD45571457","FD45571458","FD45571459","FD45571460","FD45571461","FD45571462","FD45571463","FD45571464","FD45571465","FD45571468","FD45571469","FD45571470","FD45571471","FD45571472","FD45571473","FD45571474","FD45571475","FD45571476","FD45571477","FD45571478","FD45571479"
"PIP CD40",0.205298259994784,0.142814560900183,0.0432020567085212,0.0416371697902307,-0.0153880546965237,0.225958493237453,0.252319385968181,0.364898096054249,-0.0497783076865755,0.330675509519729,0.319367338574463,0.378963448712694,0.223890606952569,0.173497522262379,0.174596669026417,0.380472446812474,0.343418160140095,0.00141585006892953,0.151197883676739,0.18843846641082,0.183129028652334,0.178676552777674,0.340344275122024,0.18398599053616,0.384161108834159,0.130686687283431,0.385204366779686,0.121874883564961,0.160680353217333,0.156898543164797,-0.00910987741719138,0.260143820559633,0.379298781623757,0.37242445694698,-0.194581669119193,0.065797771704856,0.332220937565693,0.221699600588606,0.107157872608787,0.108787050662182,-0.114173849064536,0.323602060121926,0.0519234811856212,0.335163968887955,0.198444397729662,0.102664494429262,0.0256201387429051,0.0707115829304183,-0.116302291360101,-0.0676371662812697,-0.0319266344334665,-0.318162707588816,0.047482657136851,-0.16943451755308,0.103557914652092,-0.183886903510616,-0.0404404036157242,0.112150515030481,-0.0320580197603532,-0.0634065587555182,0.362807441664915,0.316691191927685,0.209848644103427,0.057415387849485,0.0991170906033214,-0.111441034265293
"PIP CSFR1",0.144150810805055,0.218912041227015,0.0674357691201993,-0.0462739168858272,-0.0471895995485471,0.171759707833346,0.187171924743662,0.22900584546258,-0.0886348875094496,0.226349300993409,0.102322213822549,0.186421277909688,0.0880705714498664,0.151838286182775,0.127109530552923,0.145210234350877,0.233365985583322,-0.0640977863904003,0.252137480169082,0.160915256763807,0.168277984220445,0.00824646770089121,0.255874743129718,0.0872294210969027,0.20959550250748,0.074521662283457,0.267469841033231,0.0446448535440114,0.173378123702339,0.157960583055612,-0.103110126811401,0.238450153855982,0.199235511451357,0.0974722899519799,-0.140683082884628,0.133428706603285,0.085148804830243,0.07460517719152,0.125911490601603,0.120910026208875,-0.0794489377520445,0.047480118052583,-0.0585043668942107,0.0596909004888819,0.0645571901682925,0.000957487552661895,-0.0635358701121199,0.0450244440939915,-0.154996583083636,0.0979303249449913,-0.0851262757113569,-0.158736416818738,0.0880175126350808,-0.214022874565376,0.0646998745879048,-0.173380344094742,-0.0317247542448615,0.0685523539174383,-0.11032134033238,-0.0315069727622953,0.0355171559240318,0.0640089816087293,0.0633781662799168,0.0610351379157562,0.085982382229031,-0.124432078461411
"PIP CTLA-4",0.0330606997801542,0.0719063233595409,0.00797406565562475,-0.00902671684614526,-0.0101538920147557,0.237461340686366,0.197674851883594,0.234536274546335,-0.0533498528151433,0.32115176808138,0.176211946193688,0.21457316391549,0.111180459812945,0.111907068599322,0.220618921638037,0.19937027238514,0.171190893169877,-0.0419942616536871,0.0897361851175615,0.198401460669971,0.179723888661177,0.140645377650259,0.310196743302158,0.05085329954913,0.229533852517047,0.0581287029101614,0.198932444013861,0.0373365130230652,0.107538100383799,0.156789134403994,-0.109587509781272,0.248416365465589,0.225770391623505,0.202239445541603,-0.131990434142752,0.302480815725849,0.290011037527594,0.287645853043204,0.243679701461158,0.143960895616525,0.0983522548092085,0.267765163460528,0.0976689792914959,0.275281194155366,0.324608430568695,0.137522337853464,0.123278671291916,0.160688005886681,-0.0725454641017555,0.00335067801955224,-0.0645958162514454,-0.0894302533375381,0.180634395038369,-0.132923368022706,0.237477662146536,-0.160490907179649,0.0910727425628088,0.13404026069589,0.0312335751077473,0.019302533375381,0.273310207085042,0.311337117628508,0.20916114790287,0.197519184274151,0.2202643750657,-0.00131399138021654
"PIP CXCL8/IL8",0.200561393049656,0.155662369277393,0.154196785652185,0.130784708249497,-0.0917976997789204,0.132920982686241,0.0555928161561965,0.138137466775964,0.0020244926348213,0.0524877661027896,0.0642000149042402,0.0389249074695084,-0.0238592046103783,0.112626375537174,0.161723426981643,0.0301314057182601,-0.00231015723973471,0.050376332066473,0.318677497081253,0.121544079290558,0.156718086295551,-0.0681993193730283,0.081277790197978,0.16903892490747,0.039372034677199,0.0805325781851604,0.104242740392975,0.126785403780709,0.0997093673150011,0.079278137963584,0.0255359316392181,0.202262960478923,0.0756017587003502,0.112825098740592,-0.0244126767225522,-0.103756065941382,-0.115143392722622,-0.0299136315061053,0.127739528039102,0.0509363886407035,-0.0658800651705471,-0.102004169513498,-0.225425272857869,-0.112568104973634,-0.0593454914945428,-0.0352393966468703,0.0671589495629019,-0.236602372067763,-0.298461834936319,0.105297734797919,-0.138618804856257,0.0403374152520103,-0.199251940225294,-0.158888246526865,-0.0662654823846814,-0.0135859567982341,-0.110203044795992,-0.0876035808762986,-0.205068236365866,-0.0268828506858674,-0.160885408454652,-0.180366496732713,-0.192612252763617,0.0124997810129466,0.0240622974369755,-0.165107478845851
"PIP GITR",-0.205801259361377,0.00350236595998366,-0.0716308357241328,-0.261727337084094,-0.050001862960617,0.0435373896195834,0.178955996870226,0.0632661425537464,-0.12168858750326,0.110082342859272,0.0771638287566601,-0.00666939900890495,0.0329185141026118,-0.16317672044413,0.0376690636759939,0.00502999366593393,0.0677745072469168,-0.0984388390029435,-0.0274227802824248,0.190599500726555,0.0500763813852975,0.0424568724617161,0.111069711986289,-0.0253362643913708,0.0795297887402661,-0.00702336152613736,0.0416557993964007,-0.0871492976638474,-0.226536011028727,0.0288200007451842,-0.0721338350907262,0.0810574164462163,0.0563172994522896,0.0133015388054697,-0.389925373134328,-0.198023964683624,-0.17989278957326,-0.170301660710532,-0.199705696867774,-0.147361782636115,-0.217679209585873,-0.178894261088922,-0.169487071683834,-0.140188143788102,-0.168094387218835,-0.200677948286735,-0.194502837923061,-0.168304603741854,-0.216312802186252,-0.199258986756359,-0.24921168803868,-0.341312802186252,-0.1176949758251,-0.253363464368299,-0.0585453016607105,-0.257357578305655,-0.211661761614463,-0.155218625183939,-0.186724826571369,-0.137087450073576,-0.165440403615724,-0.16657031742695,-0.295143998318268,-0.197314483918436,-0.1176949758251,-0.184018288837503
"PIP HDACi class I",0.271031450290654,0.252012222387837,0.268870174392607,0.276114174988821,0.283395438962588,0.247130719928454,0.234505887613653,0.260448651065733,0.269615441943658,0.254359815173647,0.245483678640632,0.252116559844984,0.247115814577433,0.273468475182591,0.253584736920554,0.241369801758831,0.24179460426293,0.239819645252646,0.243471456252795,0.240162468326129,0.233074973915636,0.256930988224773,0.258011626173796,0.229825607393054,0.261715605902519,0.214845729616932,0.24678044417946,0.279594574452228,0.232493665225816,0.23108510955433,0.272179162319273,0.250633477418393,0.254643016843047,0.24647488448353,0.27307752956636,0.238659658344284,0.266696452036794,0.235474375821288,0.244935611038108,0.243348226018397,0.293692509855453,0.272825229960578,0.28157161629435,0.267421813403417,0.255038107752957,0.249214191852825,0.249813403416557,0.253072273324573,0.290591327201051,0.276935611038108,0.212735873850197,0.253902759526938,0.250139290407359,0.254638633377135,0.217729303547963,0.277639947437582,0.250927726675427,0.22076741130092,0.279164257555848,0.240120893561104,0.253124835742444,0.261408672798949,0.23231011826544,0.259852825229961,0.225550591327201,0.222880420499343
"PIP ICOS",0.0171578672826856,-0.0386750624091807,-0.0242743768396736,-0.0880248891538433,-0.0286150750773129,0.177856850106189,0.131469130742576,0.147062111106971,-0.0390476545325832,0.233354446886993,0.131338723499385,0.137821826446589,0.0125749841648347,0.078784604493461,0.105592607772272,0.101009724654421,0.0758411267185811,-0.0464622377882932,0.0368493610045084,0.0589813331346175,0.0313908863966615,0.0548083013525094,0.155128730578636,0.0095942471776147,0.207869145646261,0.0749469056224151,0.188512984835501,0.0766794589962368,0.0743693878311412,0.113491560788405,-0.0582734081001527,0.174782965088118,0.205633592905846,0.140225045642535,-0.170354214841287,0.151960269077149,0.133776539836031,0.111598696657557,0.0893945764137061,-0.0219413495900778,-0.117984023544251,0.112387008618877,-0.0184464998948917,0.128074416649149,0.250026277065377,0.0165808282531007,0.0586241328568425,-0.0022335505570738,-0.111046878284633,-0.11977086398991,-0.105765188143788,-0.293068110153458,0.0392053815429892,-0.180129283161656,0.0566533529535421,-0.160815640109313,-0.0740750472987177,0.0297456380071474,-0.0814851797351272,-0.0774910657977717,0.196867773807021,0.190666386377969,0.0302974563800714,-0.00649043514820263,0.0631437881017448,-0.0862938826991801
"PIP IDO",0.0176851989864362,-0.0210165449396333,0.0379937397525711,-0.0711283350722909,-0.133544492472798,-0.0133626471903414,0.00272767923684603,0.0147786555373379,-0.0736846027723953,0.0849754061708153,0.00824265911462219,0.00769861380235504,0.0606722313310478,0.0208525860784021,0.0557460128186019,0.0418542256670145,0.053122671038903,-0.0483007899836042,0.0451557609181696,0.022507080041735,0.0309584140706514,0.00327917722462368,0.0866448054851692,-0.0170293635415114,0.0482337159040095,-0.0317931137278283,0.0875838425994933,-0.0433000447160531,-0.0400134148159189,0.00493367118795651,-0.0318154717543598,0.00105082724698169,0.0441943657773141,0.0475778804590847,-0.160699080157687,-0.128877792378449,-0.0720262812089356,-0.0786281208935611,-0.167805519053876,-0.0907069645203679,-0.150522996057819,-0.0863968462549277,-0.0783758212877793,-0.0757266754270696,-0.0358633377135348,-0.112057818659658,-0.089508541392904,-0.0869750328515111,-0.163211563731932,-0.0406044678055191,-0.185056504599212,-0.193540078843627,-0.0272851511169514,-0.154339027595269,-0.0759789750328515,-0.18557161629435,-0.131842312746386,-0.0701760840998686,-0.155022339027595,-0.092819973718791,-0.0727201051248357,-0.0735295663600525,-0.0867752956636005,-0.070796320630749,-0.0375137976346913,-0.111279894875164
"PIP LAG3",0.129416735008325,0.0999254454633565,0.0616367205944481,0.0605631352667809,0.0773229951042521,0.299711722458312,0.161167027013594,0.277979075026715,0.0226173612664331,0.299776336390069,0.137592882526902,0.191639951291036,0.153366137329456,0.286060786798877,0.319505951937175,0.210387932105669,0.2076343845523,0.0612366112477944,0.167136360247521,0.155684783419071,0.13639255448694,0.101878774323418,0.200797733542086,0.15893536121673,0.273965555804071,0.100400109346654,0.199898108799921,0.0569000223663609,0.206009095653471,0.209647357041676,-0.0478242501056189,0.277795173836328,0.247642834066453,0.218278287233778,-0.168093610307652,0.155815584187922,0.174460513629591,0.12773950390043,0.139112980979928,0.0552633885528969,0.0119817687790341,0.140059602068542,0.0236672802173722,0.0882618985011833,0.171154351827505,0.116926987466036,-0.0912174599000789,0.0657007625558769,-0.0934052064159874,-0.00290121833640106,-0.094485055657814,-0.147674642825839,0.13236041721448,-0.173591024629678,0.0356683320185819,-0.198907879744062,0.0770637216232799,0.0534227364361469,-0.057244280830923,0.0770461916031203,0.0307774563940749,0.15045490402314,0.0783188710667018,0.128454728722938,0.172129020948374,-0.0282356034709439
"PIP NKG2D",-0.0212432915921288,0.0220839130722852,-0.086708242231498,-0.0269412972901345,-0.171639998674882,-0.0740161001788909,-0.0672994103226661,-0.133335817928841,-0.154885542966938,-0.121620950109322,-0.119480056980057,-0.113976677930166,-0.0646160471741867,-0.126399655469423,-0.0976735904061485,-0.0988454912873518,-0.113624693566554,-0.203082554826741,-0.126159477903664,-0.0913502948386669,-0.0942365666202875,-0.16198734512688,-0.0213799443450606,-0.0918679189028026,-0.0862113231299278,-0.125666699794607,-0.121177863910422,-0.12644934737958,0.00969820446564629,0.00830683098124962,-0.129886371165441,-0.035728483402902,-0.115736599748228,-0.0930605247465713,-0.211511837793316,-0.215764447482023,-0.247676544637798,-0.199624391754143,-0.193975664324226,-0.243283739025288,-0.182520489050114,-0.208929896196601,-0.246058450017232,-0.251409261109067,-0.202457517714339,-0.242886517241178,-0.141285362961405,-0.213924375982102,-0.266527054892546,-0.121669616622563,-0.304076196484587,-0.255831274205703,-0.233510914836818,-0.353670504530081,-0.196183750124132,-0.163938687649323,-0.24894999094568,-0.224585107687994,-0.255001781656532,-0.227920602375153,-0.224631839662595,-0.215746922991547,-0.240076757268282,-0.222750877684898,-0.260352592748366,-0.306401112220996
"PIP OX40",0.0997429114348523,0.143019486568054,0.141119266738701,0.113268005514363,0.229460859197437,0.125880248891538,0.247680614031819,0.183632028018928,0.0536532657699617,0.227933231491486,0.215768098662394,0.191549610641231,0.156227877342673,0.143820559633369,0.139181787697008,0.243395804612691,0.225101531353627,0.145553113007191,0.190990722456127,0.23292596594508,0.175416371697902,0.193170386378032,0.215227840083461,0.128898245091099,0.184321323447222,0.19136331457953,0.202652855918626,0.131711315622788,0.132270203807891,0.122806363873468,0.1646298297254,0.173870114385782,0.21213532545922,0.205000186296062,0.123291990750473,0.189983182678159,0.239016186672272,0.214210636956065,0.194318898465419,0.19865461425268,0.140582299768762,0.253389741433677,0.0980134538574732,0.244560647466891,0.211188774437671,0.192400672692874,0.0842705486651251,0.209480765188144,0.0368929997897834,0.123922640319529,0.200677948286735,0.134328358208955,0.152380702123187,0.131648097540467,0.227217784317847,0.15264347277696,0.117905192348119,0.196053184780324,0.188406558755518,0.151145680050452,0.237387008618877,0.244534370401514,0.210006306495691,0.0664809754046668,0.125867143157452,0.0969623712423796
"PIP PD-1",-0.0807685619892192,0.102764736567553,-0.195866557368905,-0.182328539136051,-0.210336090617781,0.114079538962168,0.0417318727177882,0.094679186228482,-0.144844374891323,0.223389721042303,0.00151526442606253,0.0697394241995181,-0.0256477134411407,0.0333233971731625,0.123630672926448,0.028404997888566,0.0321310579526543,-0.201120302059269,0.00848299674590747,0.0553195717514966,0.0524380853019351,-0.0142583898452443,0.171709267953399,-0.00312989045383411,0.0256352932409271,-0.122314131703803,-0.0773157463298308,-0.201505328265892,-0.0428496907370147,-0.0154134684651117,-0.250888044315274,0.0780857987430758,0.0549469657450878,0.0323049407556449,-0.259587253201591,0.0134808430125611,0.0175627616895289,0.0166868134755873,0.0908621082321613,-0.0681925684553529,-0.0824880433068797,-0.0413535151801826,-0.0745169145600112,-0.0514794765333473,0.080368248629141,-0.0467668751423416,-0.118822375221177,0.0685079098123719,-0.237565915103099,0.153895341707398,-0.199374572975246,-0.247096231670784,0.131050612287802,-0.232590529247911,0.0612900965294931,-0.268066431912545,-0.0264623955431755,-0.0735884094532331,-0.116579947793486,-0.103913736619891,-0.0309472503985564,-0.0147597274049159,-0.0434032340008059,0.15342232967187,0.153755189993168,-0.0391986825738863
"PIP PDGF",0.23433948201975,0.236128190795603,0.223377429973294,0.209198186448047,0.149363393578039,0.229109993168126,0.218967765977269,0.194255015216446,-0.000167691447736151,0.120837215079809,0.124868020619837,0.166045587230607,0.172125954909633,0.15186634370536,0.161194956834979,0.157046146202099,0.225464256878455,0.128041736538103,0.290304950003105,0.253263772436495,0.28246692752003,0.111868828023104,0.168430532265077,0.221278181479411,0.134494751878765,0.232134650021738,0.190162101732812,0.142338985156201,0.248742314141979,0.231060182597354,0.183945096577852,0.244630768275262,0.0964784795975405,0.178498229923607,0.0285341323240819,0.301951920381273,0.217418348752453,0.273882113821138,0.282161129800953,0.37860947574993,0.0830354639753293,0.126182716568545,0.14131272778245,0.193369778525371,0.182488786094757,0.0533010933557612,0.17479674796748,0.259759601906364,0.150196243341744,0.1182716568545,0.0887037426408747,-0.057856742360527,-0.00744673395009809,-0.0554299831791422,0.315899215026633,0.110264227642276,0.143660639192599,0.276974698626297,0.036778104850014,0.115266680684048,0.150441547518923,0.131080039248668,0.297676619007569,0.036392626857303,0.0131062517521727,0.0513561816652649
"PIP SIRP",0.350700525394046,0.372163431083951,0.330383425867273,0.329498453627455,0.360938256884152,0.412005812870291,0.388614599247308,0.400445280769087,0.331100719156389,0.416393412080337,0.407767261616425,0.404851510973656,0.384310839512613,0.390747848120133,0.40181465886649,0.384236315534523,0.384199053545478,0.297173678130939,0.365642583001081,0.3966445578865,0.39994224391698,0.380267913701233,0.404907403957223,0.367170324551925,0.384171107053695,0.375917576480232,0.396281253493311,0.344533666207102,0.392135857212058,0.375926891977494,0.234415173081939,0.40578306069978,0.389434363006297,0.382624734508328,0.25734521181541,0.425772626931567,0.437322611163671,0.431501629349311,0.436245138231893,0.409820771575738,0.343503626616209,0.419833385892989,0.398599285188689,0.404906443813729,0.437913907284768,0.418926731840639,0.336486912645853,0.400688531483233,0.325843582466099,0.321638810049406,0.339009776095869,0.310811521076422,0.419675706927363,0.331086408073163,0.414222642699464,0.254993167244823,0.385761589403974,0.402449279932724,0.359678860506675,0.328852622726795,0.422487648481026,0.423893619257858,0.414853358561968,0.432211184694628,0.415431514769263,0.359718280248082
"PIP STING",-0.132511096804798,-0.0572798427811473,-0.145278351912716,-0.115061159489039,-0.177315081489513,-0.00651238437298812,-0.0678141835801173,-0.06890522820452,-0.0719106834276421,0.0368041202182089,-0.080347643411378,-0.0485616507979534,-0.0953376478162166,-0.0840341544404161,-0.00625487073493036,-0.0471995391861214,-0.0903195202114323,-0.13493714634229,-0.0692643919628638,-0.07888388167926,-0.0693321587097211,-0.101663673635347,0.0858841866296208,-0.0565073018669739,-0.0134178158777488,-0.11273337173449,-0.082092637142954,-0.13778673804764,-0.0947616304679294,-0.154931725002541,-0.145664622369803,-0.0364652864839223,0.00288686341612177,-0.0837258157422153,-0.167308767787237,-0.111775784024588,-0.117573813746063,-0.119160743562657,-0.129351509734285,-0.119304140835241,-0.177891486503927,-0.0818248736909024,-0.150407009258684,-0.123577379558241,-0.0897165035921017,-0.101938731125334,-0.156917245433992,-0.130809382005554,-0.219988145825466,-0.128051374462858,-0.152753944619973,-0.203158085933206,-0.0980765645837416,-0.233347991721197,-0.12945666773418,-0.170210172602517,-0.147084972443824,-0.145545841718091,-0.106799898665927,-0.137477355180704,-0.124767576920687,-0.099199843218982,-0.146272387899182,-0.137381756998982,-0.109156393845389,-0.146377545899077
"PIP TIGIT",0.151188790340613,0.145023903576486,0.106474728223256,0.0779661197414794,0.0541690179835816,0.220503838413952,0.229634046359097,0.205618671408341,0.0721632470533119,0.240356051491179,0.201157380295787,0.19979982751094,0.150113395585558,0.179362003428486,0.220179090492872,0.234979077715904,0.234212459672697,0.0727701530041844,0.171152801882473,0.206715361109041,0.189274800626071,0.229735197350909,0.223282828820579,0.154292528668321,0.213540391188152,0.134275279762348,0.218070890874051,0.139769375738668,0.155170945176162,0.153664327771803,0.0494308925776467,0.223974914554031,0.216686719407149,0.207263705959391,-0.0216992963405201,0.226526535547195,0.231355276695128,0.23731047378737,0.197959612799543,0.1635200997289,0.049537777577519,0.253216031720999,0.147719677683406,0.237348022318847,0.252735410518095,0.178336750249698,0.097066708721022,0.178501963788196,0.0776315888285609,0.144039921598666,0.016765419304451,-0.000995036084138701,0.174769639759389,0.0206178986339844,0.208893745165627,-0.0285856970133898,0.118859876390234,0.159164470077575,0.0474575889336968,0.0498757143608113,0.25808232140041,0.245849009845225,0.208863706340445,0.168649229128649,0.173215130556244,0.0654057869796713
"PIP TIM-3",0.148386555874353,0.196156425830011,0.201419681782614,0.218271416328204,0.112158587025375,0.279306554383873,0.216957931214368,0.267969594216939,0.193864813503745,0.300881246040914,0.228471885829266,0.24932928419719,0.218737191191266,0.27022394455416,0.348166710138987,0.198466669150799,0.219864366359876,0.216100905466334,0.193259306181764,0.252030778402951,0.252841226664679,0.220954279539442,0.306116555501733,0.23996720944964,0.26160710958751,0.292655661959235,0.275580355479376,0.237386816708276,0.254285128740172,0.268658941014271,0.121427506800313,0.253111376085255,0.230558557215784,0.223357677832843,0.187598549353516,0.315003153579313,0.308893093661306,0.310785241248817,0.307316304005046,0.272377273205088,0.344068642909703,0.259657836644592,0.340586565752129,0.277554399243141,0.327959108588248,0.383974561126879,0.285517187007253,0.374356144223694,0.225861978345422,0.218372227478188,0.157665825712183,0.160674865972879,0.304097025123515,0.100178702827709,0.407350467780931,0.145406286134763,0.367641648270787,0.326303479449175,0.280878797435089,0.304097025123515,0.287093976663513,0.304780300641228,0.265426258803742,0.437099232629034,0.461841690318512,0.173197203826343
"YIM Resistance",0.155271295567958,0.118586201945287,0.042555239248688,0.0131639322770348,-0.0206166527241929,0.246873608353831,0.244279683942848,0.280361817599148,-0.0569022008298893,0.291918203460231,0.240980832220016,0.278273307862307,0.180213236610023,0.185791006480129,0.228572290686011,0.274595720284843,0.277215396652974,0.0322573177177627,0.172741007104419,0.216024584535091,0.221295672006426,0.170479256928577,0.285062980443079,0.177257484195061,0.290250829265044,0.129100804085353,0.275893462852672,0.0481894553278979,0.169520191615371,0.17575450633238,-0.0894459115256396,0.260547117237476,0.278751149733844,0.280483033882292,-0.128323918364687,0.193473255182367,0.233655924210274,0.226136044291389,0.138694762112986,0.137735801552183,-0.0477960383450933,0.242168087643812,0.0732299679988566,0.229162879266125,0.251080496778596,0.139409354345554,-0.0438976229996508,0.134899277669437,-0.101471171386986,0.0242059788043799,-0.0671944405464817,-0.194916139084085,0.144691042530827,-0.135380979480095,0.170233827167168,-0.15229460008938,0.049601401933694,0.144612548461757,-0.00486496613462251,-0.00112687122270433,0.215321264746796,0.2486234843147,0.192028149750393,0.0758195317680678,0.122718997527067,-0.00586724653543097
"YIM Response",0.314339498053667,0.340291497372051,0.246231142399182,0.269105219155542,0.11717938750406,0.140809632087076,0.154646970802337,0.0969865114570077,0.140623252693182,0.113880472232133,0.105695754277407,0.0599023371975994,0.306208031354339,0.187210113478425,0.189284249876191,0.0943266112498602,0.118452092508081,0.209690130944837,0.245048964529339,0.223458243028079,0.166556614072177,0.138826022823488,0.0473536788629793,0.17322633381082,0.0816767755299831,0.138887261767196,0.214988630856973,0.256868080665002,0.274592761024341,0.26658377221243,0.205166436798748,0.148682830197722,0.158630164706133,0.0855934053645315,0.105704219003546,-0.0268458140513252,-0.056508804615662,-0.034553608990925,0.0982668730091952,0.0283558206622995,0.179874842238115,-0.0806613979205481,-0.0356842358314803,-0.0997618546787667,-0.00497325560430317,0.0160466374181141,0.093023168459643,-0.0124331390107578,-0.0491954143878839,0.103334034497265,-0.0482751367269668,0.109978814832622,-0.0131543361980888,-0.0485455856722158,0.0102657912134143,0.0983795600697157,0.0539808582246529,0.0794443776669271,0.00147620049281816,0.066068423583148,-0.0341930103972595,-0.063623114369854,-0.044372408197608,0.114279704309153,0.142432688262516,-0.0461528637538313
"Cell-IPIPD1 KEGG BCR",0.236090926029439,0.188193279920502,0.113359418669648,0.0486864169927334,0.0343705359915534,0.314160611142165,0.306415750574499,0.349214334513384,0.0139556549282653,0.35923234581703,0.324104092913484,0.345699024905285,0.241972548288926,0.23890441587479,0.259865846841811,0.338239860878206,0.312086205825725,0.100534128315012,0.230103720265822,0.277771566983417,0.265877895782871,0.256928141109248,0.365387243028383,0.239898142972486,0.376100863300416,0.232289919880753,0.348462828395752,0.0654182970001863,0.232861312961928,0.216651139680765,-0.0459909322402335,0.330575740637227,0.376839947829327,0.352512266318862,-0.0228483319315951,0.335138071208298,0.438691477432016,0.417350014017382,0.340175567703953,0.338659938323521,0.0151124894869639,0.426198486122792,0.216244393047379,0.439874194000561,0.419478903840763,0.312508760863471,0.0979727361928792,0.240091463414634,0.0125805999439305,0.113847420801794,0.0112577095598542,-0.127873563218391,0.316871670871881,-0.0461522287636669,0.300287356321839,-0.0613435660218671,0.171975749929913,0.292779296327446,0.116922483880011,0.0525476590972805,0.424201009251472,0.422378749649565,0.404392696944211,0.17467409587889,0.292796818054387,0.0766400336417157
"Cell-IPIPD1 KEGG CAMs",0.198181208303828,0.193526145130632,0.067120122246655,0.0469606052700234,-0.0394282732659983,0.307461518392904,0.317252431888487,0.33643919347024,0.0210763668890462,0.342197458164064,0.297979948566956,0.347523387126831,0.225027020983191,0.227088069770042,0.288133129588908,0.341068167418285,0.343282024523872,0.047109686556595,0.159077186836122,0.246617718310909,0.245037456673251,0.247836457828631,0.372002534381872,0.196026983712869,0.34378517386605,0.180936230479669,0.356539077932242,0.0277179382058067,0.163277552085275,0.175010249338452,-0.0978793186985204,0.319604189184153,0.337624389698483,0.335671424844396,-0.0962723449001052,0.281282860147213,0.346577287066246,0.337218717139853,0.209705573080967,0.194274447949527,-0.0302155625657203,0.331761303890641,0.152260778128286,0.334826498422713,0.366230283911672,0.265946372239748,0.0123764458464773,0.335015772870662,-0.100184016824395,0.108496319663512,0.0135488958990536,-0.154242902208202,0.198144058885384,-0.104884332281809,0.265147213459516,-0.121713985278654,0.126713985278654,0.231319663512093,0.0722712933753943,0.11745531019979,0.363070452155626,0.38521556256572,0.269584647739222,0.217539432176656,0.248406940063091,0.0720294426919033
"Cell-IPIPD1 KEGG Chemokine",0.138005417629663,0.157991003752578,0.0439250478391611,0.0148189567335172,-0.0510947091130495,0.288190561395661,0.267834687740749,0.311093715052561,-0.0189567335172345,0.345609980367305,0.256671388453987,0.294184746141803,0.191813911876538,0.193809488307364,0.259892144436989,0.294853251820373,0.300424960858868,0.00368299411019157,0.164479733591789,0.241867342627799,0.220298715176819,0.208852108650811,0.334908919207734,0.178950769154303,0.321710281070603,0.139966201943388,0.310596684808271,0.0528094634558512,0.144802306220334,0.145093068913243,-0.150150351648898,0.300693357190785,0.305912174755834,0.312691667287955,-0.118553773336839,0.298807958629152,0.30242966079411,0.325166096941012,0.239612586554475,0.206291524235253,0.0101621526864756,0.302489262862652,0.130239284775178,0.28970987816636,0.329289157682531,0.213745288807082,0.0295748970111316,0.192495398369708,-0.0702375317731616,0.122235077570339,-0.0290525024103777,-0.182198264528004,0.208377596634236,-0.149052502410378,0.234188798317118,-0.152772372688229,0.120397931457621,0.192614602506793,0.043055482513805,0.0614830397054957,0.269820317293365,0.325828731703041,0.261128933298273,0.174688403891665,0.234073100184065,0.0281479533701464
"Cell-IPIPD1 KEGG CRI",0.110747658049755,0.136249112080029,0.00466427794936597,-0.0146756982681145,-0.0588656601611403,0.23893975487522,0.250138338912676,0.250420903500269,-0.0211040426358566,0.304940170873085,0.211676196680651,0.238988811227233,0.173280771087364,0.180013264837584,0.233806498200613,0.254555372847898,0.261191716148174,0.0148954707251313,0.136150999376003,0.222713875883505,0.194376964706898,0.191594488420739,0.294754109941172,0.146529361207807,0.258197316421319,0.114313073714037,0.248030878030211,0.0410601666346165,0.123727968792311,0.12925367628302,-0.125711807667704,0.245996020548725,0.252120215533988,0.25904893469226,-0.0903784235719486,0.196325396100319,0.219835330791868,0.227008463244271,0.134646423538727,0.122683820170594,-0.0167506900437143,0.217983217472433,0.0883657383952227,0.215225811095515,0.253336710879297,0.139770880570528,-0.0233673579561971,0.148347632534073,-0.099929680600428,0.0683911530443593,-0.0409195230462142,-0.20643034918842,0.155387877932167,-0.154355234780972,0.173953306811292,-0.105145497482067,0.0780946764892347,0.121534900846878,0.0170912131203818,0.0319053511955681,0.195278910547633,0.239162091752974,0.177424981105122,0.0858242734815577,0.144632331974009,0.00106448067462328
